"Subject" "Activity" "mean_grouped" "dimension" "type_computation" "typetime" "type_number" "body_vs_gravity" "mag" "jerk" "freq"
27 "STANDING" -0.990225417948718 "Z" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
28 "LAYING" -0.800870581884817 "Z" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
29 "LAYING" -0.793746797790698 "Z" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
30 "LAYING" -0.781644485013055 "Z" "STD" "t" "Acc" "B" "FALSE" "TRUE" "FALSE"
1 "WALKING" 0.0862641666597983 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" 0.0872599422291391 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" 0.0866875497119062 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" 0.0956607416628866 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" 0.0958069867471545 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" 0.0866267116745033 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" 0.104308754638941 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" 0.0787625669280899 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" 0.0977671721406169 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" 0.0640867611561922 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" 0.109092913237986 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" 0.089594378107906 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" 0.0966117812 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" 0.087284109682356 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" 0.089311570049403 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" 0.100946227484946 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" 0.098866059686422 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" 0.0483130820040984 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" 0.0988407598607595 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" 0.0906658516 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" 0.0730144651530055 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" 0.0745157818036563 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" 0.0937536148541667 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" 0.0854533145 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" 0.0913241464640719 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" 0.0883609591559167 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" 0.0900253976657692 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" 0.082163496089899 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" 0.0861212668362745 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" 0.0846177356545455 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "STANDING" 0.0758043878666667 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
23 "STANDING" 0.074694942324328 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
24 "LAYING" 0.0841740375981627 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
25 "STANDING" 0.0993606079900489 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
26 "STANDING" 0.0917853294044643 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "LAYING" 0.116262252263758 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "STANDING" 0.0809994171153846 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
28 "LAYING" 0.100840281329581 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
29 "LAYING" 0.0881626266546221 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
30 "LAYING" 0.0834544586693995 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
1 "WALKING" -0.597496136795101 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.634888927843046 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.709483440322581 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.745904225824742 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.695570737073171 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.606589817380795 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.723490206153814 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.272215022761798 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.663340760331169 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.511392038012811 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.587557692291458 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.505981516216239 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.957569497 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.725016008797468 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.699245741395522 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.650750149365591 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.643337285033639 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.16936650962377 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.967101618101266 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.721826987530488 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.737629967961749 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.681002221107187 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.985666489166667 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.962330311666667 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.72614680991018 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.645682212189167 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" -0.460843186407692 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" -0.579620527478788 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" -0.701642028499559 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" -0.720618809515152 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
22 "STANDING" -0.547955275764228 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
23 "STANDING" -0.609683451821774 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
24 "LAYING" -0.708251676335958 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
25 "STANDING" -0.74741022 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
26 "STANDING" -0.703347205619898 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "LAYING" -0.594631679097315 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
27 "STANDING" -0.977847181794872 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
28 "LAYING" -0.669789662889791 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
29 "LAYING" -0.713864583982558 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
30 "LAYING" -0.589783442185379 "Z" "STD" "t" "Gyro" "B" "FALSE" "FALSE" "FALSE"
1 "WALKING" -0.0471393985477522 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
2 "WALKING" -0.0557541828188742 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
3 "WALKING" -0.0521178264170088 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING" -0.060866534304433 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING_UPSTAIRS" -0.0529863681443902 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
5 "WALKING" -0.0506258160122517 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING" -0.0571513411507627 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING_UPSTAIRS" -0.0433103259283146 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
7 "WALKING_UPSTAIRS" -0.0610307928148701 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
8 "WALKING_UPSTAIRS" -0.0582887148366548 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
9 "WALKING_UPSTAIRS" -0.053402884281875 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.0554261378425641 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_UPSTAIRS" -0.0560434883966667 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
11 "WALKING_UPSTAIRS" -0.0480140167267405 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "SITTING" -0.0515110922703731 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.0617431983833333 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
13 "SITTING" -0.0582718748712538 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.0418610459717213 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_UPSTAIRS" -0.054978679931519 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.0555645456881098 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.0539470410873497 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "SITTING" -0.0504091215649062 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.0537865145708333 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "SITTING" -0.053319608 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "STANDING" -0.0571652014122156 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
19 "SITTING" -0.0569649444286944 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "LAYING" -0.0525724570615385 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "STANDING" -0.0556613228575758 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
21 "SITTING" -0.0533861046416422 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "SITTING" -0.0543623901222222 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "STANDING" -0.0644152729899187 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
23 "STANDING" -0.0621959093526344 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
24 "LAYING" -0.0552987683401575 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
25 "STANDING" -0.0555782223647433 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
26 "STANDING" -0.0558282743354031 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "LAYING" -0.0600793214 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "STANDING" -0.0530710005410256 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
28 "LAYING" -0.0607680707408115 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
29 "LAYING" -0.052785999031686 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
30 "LAYING" -0.0493556177875196 "Z" "MEAN" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
1 "WALKING" -0.664591977786455 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
2 "WALKING" -0.674611933293046 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
3 "WALKING" -0.743028500565982 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING" -0.790578254329897 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
4 "WALKING_UPSTAIRS" -0.681795418349593 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
5 "WALKING" -0.564680771249007 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING" -0.70638507157161 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
6 "WALKING_UPSTAIRS" -0.0509923894251685 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
7 "WALKING_UPSTAIRS" -0.750808705594156 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
8 "WALKING_UPSTAIRS" -0.695970301754448 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
9 "WALKING_UPSTAIRS" -0.744656038298611 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.611026435705128 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
10 "WALKING_UPSTAIRS" -0.982318139166667 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
11 "WALKING_UPSTAIRS" -0.795490882468354 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "SITTING" -0.71311417830597 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.775458577365591 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
13 "SITTING" -0.712716428498471 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.525451416913115 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
14 "WALKING_UPSTAIRS" -0.986841167088608 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.795626198384146 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.837039926065574 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "SITTING" -0.7804575046875 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.993543291041667 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "SITTING" -0.982765702666667 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
18 "STANDING" -0.825666964760479 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
19 "SITTING" -0.686684583831583 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "LAYING" -0.536900063648718 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
20 "STANDING" -0.715358641818182 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
21 "SITTING" -0.812017312181373 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "SITTING" -0.790942774393939 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
22 "STANDING" -0.663925946674797 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
23 "STANDING" -0.740518145887097 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
24 "LAYING" -0.796816516614173 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
25 "STANDING" -0.831848667286064 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
26 "STANDING" -0.773101524821429 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "LAYING" -0.727982409261745 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
27 "STANDING" -0.992933121025641 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
28 "LAYING" -0.769755981125654 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
29 "LAYING" -0.770221314302326 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
30 "LAYING" -0.76322854691906 "Z" "STD" "t" "Gyro" "B" "FALSE" "TRUE" "FALSE"
1 "WALKING" -0.596411165253602 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.630081222124834 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.699656828592375 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.784964119020619 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.708346275365854 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.696171811490066 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.814738365169491 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.336322224157303 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.531005941495552 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.550979388719929 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.592119122804271 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.572754894505128 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.976061050166667 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.750026145791139 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.75610207 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.705415178817204 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.629736258731804 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.272591149659836 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.959720590506329 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.741745724698171 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.660989948160437 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.67938986181875 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.982664512083333 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.972738081666667 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.742231387634731 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.647026298284028 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
20 "LAYING" -0.67195587225 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
20 "STANDING" -0.659532033916162 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
21 "SITTING" -0.707713799021814 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
22 "SITTING" -0.750810842838384 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
22 "STANDING" -0.58511773696748 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
23 "STANDING" -0.49021281618414 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
24 "LAYING" -0.65585899482231 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
25 "STANDING" -0.738509947579462 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
26 "STANDING" -0.724046087155612 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
27 "LAYING" -0.646548247644295 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
27 "STANDING" -0.978848418461538 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
28 "LAYING" -0.715134474431937 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
29 "LAYING" -0.680547675465116 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
30 "LAYING" -0.634958546900783 "Z" "MEAN" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
1 "WALKING" -0.498583091676081 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
2 "WALKING" -0.600678614835099 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
3 "WALKING" -0.657443765803519 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING" -0.739920171907216 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
4 "WALKING_UPSTAIRS" -0.659623483821138 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
5 "WALKING" -0.649351210748344 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING" -0.793153623220339 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
6 "WALKING_UPSTAIRS" -0.432409407539326 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
7 "WALKING_UPSTAIRS" -0.460792123277305 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
8 "WALKING_UPSTAIRS" -0.513206312959075 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
9 "WALKING_UPSTAIRS" -0.501074006965903 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_DOWNSTAIRS" -0.537241875010256 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
10 "WALKING_UPSTAIRS" -0.971528370666667 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
11 "WALKING_UPSTAIRS" -0.652095671108544 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "SITTING" -0.728469606492537 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
12 "WALKING_DOWNSTAIRS" -0.696665096612903 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
13 "SITTING" -0.599036895271407 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_DOWNSTAIRS" -0.0598352898007787 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
14 "WALKING_UPSTAIRS" -0.939615462658228 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
15 "WALKING_DOWNSTAIRS" -0.711431340356707 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
16 "WALKING_DOWNSTAIRS" -0.605646725307104 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "SITTING" -0.609007944529688 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
17 "WALKING_DOWNSTAIRS" -0.974056181875 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "SITTING" -0.943508302333333 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
18 "STANDING" -0.672541676278443 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
19 "SITTING" -0.680291382637222 "Z" "STD" "f" "Acc" "B" "FALSE" "FALSE" "FALSE"
